Timestamp,TransactionID,AccountID,Amount,Merchant,TransactionType,Location
08-04-2023 12:13,TXN164,ACC11,77164.06,MerchantC,Purchase,Los Angeles
08-04-2023 12:14,TXN968,ACC5,84325.85,MerchantG,Transfer,New York
08-04-2023 12:15,TXN536,ACC15,53081.72,MerchantH,Transfer,Tokyo
08-04-2023 12:16,TXN1063,ACC10,27585.68,MerchantB,Purchase,Los Angeles
08-04-2023 12:17,TXN357,ACC15,32727.22,MerchantE,Purchase,New York
08-04-2023 12:18,TXN30,ACC12,96684.73,MerchantG,Transfer,San Francisco
08-04-2023 12:19,TXN121,ACC1,49959.18,MerchantB,Purchase,New York
08-04-2023 12:20,TXN403,ACC2,23418.75,MerchantC,Purchase,Los Angeles
08-04-2023 12:21,TXN1191,ACC6,98900.39,MerchantI,Transfer,Los Angeles
08-04-2023 12:22,TXN1214,ACC15,54998.21,MerchantA,Purchase,New York
08-04-2023 12:23,TXN1698,ACC10,41049.64,MerchantA,Purchase,Tokyo
08-04-2023 12:24,TXN71,ACC7,55327.61,MerchantI,Withdrawal,Tokyo
08-04-2023 12:25,TXN1439,ACC2,295.83,MerchantG,Withdrawal,New York
08-04-2023 12:26,TXN218,ACC1,60889.21,MerchantA,Withdrawal,Tokyo
08-04-2023 12:27,TXN1235,ACC4,80023.27,MerchantJ,Transfer,Tokyo
08-04-2023 12:28,TXN155,ACC6,46264.29,MerchantD,Transfer,London
08-04-2023 12:29,TXN800,ACC1,85091.94,MerchantH,Purchase,Los Angeles
08-04-2023 12:30,TXN862,ACC1,60915.82,MerchantI,Transfer,London
08-04-2023 12:31,TXN1933,ACC9,80286.35,MerchantG,Purchase,Tokyo
08-04-2023 12:32,TXN336,ACC5,14552.87,MerchantC,Transfer,London
08-04-2023 12:33,TXN1845,ACC7,50243.48,MerchantB,Purchase,Los Angeles
08-04-2023 12:34,TXN640,ACC2,26969.85,MerchantA,Purchase,London
08-04-2023 12:35,TXN1529,ACC8,5671.75,MerchantB,Purchase,Los Angeles
08-04-2023 12:36,TXN71,ACC9,48763.41,MerchantG,Transfer,Los Angeles
08-04-2023 12:37,TXN1127,ACC7,11616.04,MerchantI,Transfer,Tokyo
08-04-2023 12:38,TXN365,ACC12,61417.22,MerchantJ,Purchase,New York
08-04-2023 12:39,TXN152,ACC4,2266.03,MerchantE,Transfer,Tokyo
08-04-2023 12:40,TXN1840,ACC5,72131.23,MerchantC,Withdrawal,San Francisco
08-04-2023 12:41,TXN1053,ACC12,93754.43,MerchantD,Withdrawal,New York
08-04-2023 12:42,TXN889,ACC15,90878.66,MerchantJ,Transfer,Los Angeles
08-04-2023 12:43,TXN1895,ACC12,44366.46,MerchantH,Purchase,London
08-04-2023 12:44,TXN2,ACC13,75929.11,MerchantI,Purchase,New York
08-04-2023 12:45,TXN980,ACC1,89899,MerchantI,Purchase,San Francisco
08-04-2023 12:46,TXN389,ACC4,21249.53,MerchantH,Withdrawal,Los Angeles
08-04-2023 12:47,TXN1539,ACC1,58886.05,MerchantA,Withdrawal,San Francisco
08-04-2023 12:48,TXN485,ACC15,80585.15,MerchantC,Transfer,London
08-04-2023 12:49,TXN661,ACC1,20672.47,MerchantB,Transfer,San Francisco
08-04-2023 12:50,TXN1889,ACC9,51940.89,MerchantB,Withdrawal,New York
08-04-2023 12:51,TXN107,ACC8,33991.98,MerchantJ,Purchase,San Francisco
08-04-2023 12:52,TXN1381,ACC6,64595.59,MerchantD,Transfer,London
08-04-2023 12:53,TXN1389,ACC10,65955.96,MerchantG,Withdrawal,Los Angeles
08-04-2023 12:54,TXN1770,ACC8,14640.31,MerchantG,Transfer,London
08-04-2023 12:55,TXN1767,ACC11,13954.58,MerchantH,Purchase,London
08-04-2023 12:56,TXN302,ACC1,62959,MerchantB,Withdrawal,New York
08-04-2023 12:57,TXN994,ACC10,68187.68,MerchantC,Purchase,Los Angeles
08-04-2023 12:58,TXN438,ACC1,78366.81,MerchantJ,Withdrawal,Tokyo
08-04-2023 12:59,TXN1463,ACC5,82670.22,MerchantF,Withdrawal,New York
08-04-2023 13:00,TXN1011,ACC13,17861.96,MerchantB,Withdrawal,San Francisco
08-04-2023 13:01,TXN781,ACC8,36335.07,MerchantH,Transfer,San Francisco
08-04-2023 13:02,TXN422,ACC5,13886.96,MerchantB,Purchase,San Francisco
08-04-2023 13:03,TXN196,ACC4,42017.26,MerchantA,Withdrawal,Los Angeles
08-04-2023 13:04,TXN569,ACC4,60024.16,MerchantF,Withdrawal,Los Angeles
08-04-2023 13:05,TXN1468,ACC12,56506.09,MerchantG,Transfer,New York
08-04-2023 13:06,TXN1006,ACC4,43813.3,MerchantJ,Purchase,Los Angeles
08-04-2023 13:07,TXN1414,ACC1,93128.47,MerchantE,Purchase,Tokyo
08-04-2023 13:08,TXN1992,ACC2,79948.1,MerchantE,Withdrawal,London
08-04-2023 13:09,TXN926,ACC5,24172.45,MerchantE,Purchase,Los Angeles
08-04-2023 13:10,TXN404,ACC5,52485.94,MerchantD,Transfer,New York
08-04-2023 13:11,TXN1853,ACC13,52805.11,MerchantF,Withdrawal,London
08-04-2023 13:12,TXN1389,ACC13,85773.77,MerchantA,Withdrawal,New York
08-04-2023 13:13,TXN667,ACC14,82439.44,MerchantD,Purchase,New York
08-04-2023 13:14,TXN395,ACC1,32426.8,MerchantE,Withdrawal,New York
08-04-2023 13:15,TXN823,ACC7,4736.22,MerchantG,Transfer,London
08-04-2023 13:16,TXN541,ACC15,29684.14,MerchantD,Transfer,Los Angeles
08-04-2023 13:17,TXN984,ACC7,78472.09,MerchantA,Withdrawal,Tokyo
08-04-2023 13:18,TXN1987,ACC15,1815.75,MerchantC,Transfer,Los Angeles
08-04-2023 13:19,TXN210,ACC15,16870.96,MerchantD,Withdrawal,San Francisco
08-04-2023 13:20,TXN1146,ACC1,53993.31,MerchantG,Transfer,Los Angeles
08-04-2023 13:21,TXN151,ACC4,30366.08,MerchantI,Transfer,London
08-04-2023 13:22,TXN1797,ACC8,28609.34,MerchantB,Withdrawal,Los Angeles
08-04-2023 13:23,TXN566,ACC8,68212.83,MerchantE,Purchase,New York
08-04-2023 13:24,TXN1915,ACC8,8347.35,MerchantE,Transfer,Los Angeles
08-04-2023 13:25,TXN218,ACC1,96724.47,MerchantC,Transfer,Tokyo
08-04-2023 13:26,TXN42,ACC7,22899.63,MerchantA,Purchase,Tokyo
08-04-2023 13:27,TXN364,ACC4,96073.9,MerchantF,Withdrawal,London
08-04-2023 13:28,TXN518,ACC2,48010.54,MerchantE,Purchase,San Francisco
08-04-2023 13:29,TXN960,ACC4,18385,MerchantJ,Transfer,New York
08-04-2023 13:30,TXN333,ACC6,81421.99,MerchantA,Purchase,New York
08-04-2023 13:31,TXN962,ACC9,44184.51,MerchantI,Transfer,London
08-04-2023 13:32,TXN997,ACC1,47037.93,MerchantI,Transfer,London
08-04-2023 13:33,TXN355,ACC13,93377.02,MerchantH,Withdrawal,Los Angeles
08-04-2023 13:34,TXN1670,ACC12,47125.78,MerchantF,Withdrawal,London
08-04-2023 13:35,TXN1798,ACC1,56951.9,MerchantI,Withdrawal,London
08-04-2023 13:36,TXN1168,ACC6,75028.1,MerchantA,Purchase,Los Angeles
08-04-2023 13:37,TXN1650,ACC8,55422.13,MerchantG,Withdrawal,San Francisco
08-04-2023 13:38,TXN989,ACC11,72570.74,MerchantD,Purchase,London
08-04-2023 13:39,TXN913,ACC13,27490.46,MerchantE,Transfer,New York
08-04-2023 13:40,TXN90,ACC13,52611.56,MerchantB,Withdrawal,Tokyo
08-04-2023 13:41,TXN669,ACC9,69942.14,MerchantI,Purchase,Los Angeles
08-04-2023 13:42,TXN1717,ACC12,59078.41,MerchantC,Purchase,San Francisco
08-04-2023 13:43,TXN1357,ACC3,53233.3,MerchantG,Withdrawal,Tokyo
08-04-2023 13:44,TXN1513,ACC2,1442.49,MerchantH,Purchase,San Francisco
08-04-2023 13:45,TXN892,ACC8,6633.38,MerchantJ,Transfer,London
08-04-2023 13:46,TXN1271,ACC7,13325.54,MerchantF,Withdrawal,Tokyo
08-04-2023 13:47,TXN1764,ACC3,47218.58,MerchantI,Withdrawal,Los Angeles
08-04-2023 13:48,TXN574,ACC4,93010.15,MerchantB,Purchase,Tokyo
08-04-2023 13:49,TXN692,ACC14,71372.6,MerchantD,Purchase,New York
08-04-2023 13:50,TXN1310,ACC2,27696.55,MerchantG,Withdrawal,New York
08-04-2023 13:51,TXN1627,ACC15,29234.59,MerchantB,Purchase,San Francisco
08-04-2023 13:52,TXN1372,ACC15,20532.33,MerchantA,Withdrawal,Los Angeles
08-04-2023 13:53,TXN424,ACC2,72513.18,MerchantD,Withdrawal,New York
08-04-2023 13:54,TXN191,ACC9,96594.62,MerchantA,Transfer,London
08-04-2023 13:55,TXN2,ACC5,39895.71,MerchantB,Purchase,London
08-04-2023 13:56,TXN1125,ACC9,7698.78,MerchantI,Transfer,New York
08-04-2023 13:57,TXN232,ACC5,26147.81,MerchantE,Purchase,Los Angeles
08-04-2023 13:58,TXN409,ACC4,83540.91,MerchantH,Transfer,Tokyo
08-04-2023 13:59,TXN1085,ACC12,38640.53,MerchantC,Transfer,San Francisco
08-04-2023 14:00,TXN1317,ACC8,80536.68,MerchantF,Transfer,San Francisco
08-04-2023 14:01,TXN1202,ACC5,13827.49,MerchantG,Withdrawal,Tokyo
08-04-2023 14:02,TXN1037,ACC13,19515.43,MerchantJ,Withdrawal,Tokyo
08-04-2023 14:03,TXN421,ACC6,85859.93,MerchantI,Purchase,New York
08-04-2023 14:04,TXN308,ACC7,86392.45,MerchantJ,Purchase,Los Angeles
08-04-2023 14:05,TXN287,ACC4,34141.83,MerchantE,Transfer,San Francisco
08-04-2023 14:06,TXN1638,ACC12,85470.42,MerchantF,Purchase,San Francisco
08-04-2023 14:07,TXN1087,ACC7,40877.98,MerchantC,Withdrawal,New York
08-04-2023 14:08,TXN956,ACC14,55122.18,MerchantC,Withdrawal,Los Angeles
08-04-2023 14:09,TXN616,ACC8,21401.84,MerchantD,Withdrawal,Tokyo
08-04-2023 14:10,TXN875,ACC7,50455.83,MerchantH,Withdrawal,San Francisco
08-04-2023 14:11,TXN1071,ACC10,6954.4,MerchantF,Purchase,New York
08-04-2023 14:12,TXN794,ACC6,27816.75,MerchantJ,Transfer,New York
08-04-2023 14:13,TXN83,ACC1,76529.43,MerchantA,Purchase,San Francisco
08-04-2023 14:14,TXN399,ACC6,87158.65,MerchantD,Purchase,Los Angeles
08-04-2023 14:15,TXN1904,ACC10,45905.35,MerchantE,Withdrawal,London
08-04-2023 14:16,TXN1569,ACC14,94260.16,MerchantB,Withdrawal,Tokyo
08-04-2023 14:17,TXN930,ACC14,12991.51,MerchantB,Purchase,San Francisco
08-04-2023 14:18,TXN1061,ACC1,19606.07,MerchantC,Withdrawal,San Francisco
08-04-2023 14:19,TXN370,ACC6,96690.46,MerchantI,Transfer,London
08-04-2023 14:20,TXN733,ACC3,72451.94,MerchantD,Purchase,London
08-04-2023 14:21,TXN599,ACC8,29991.62,MerchantI,Purchase,New York
08-04-2023 14:22,TXN469,ACC15,73311.28,MerchantH,Transfer,Tokyo
08-04-2023 14:23,TXN1055,ACC11,46878.01,MerchantF,Purchase,San Francisco
08-04-2023 14:24,TXN1931,ACC12,11721.94,MerchantG,Withdrawal,Tokyo
08-04-2023 14:25,TXN347,ACC14,68942.89,MerchantH,Purchase,London
08-04-2023 14:26,TXN1362,ACC5,216.46,MerchantA,Withdrawal,New York
08-04-2023 14:27,TXN957,ACC13,17704.01,MerchantJ,Withdrawal,New York
08-04-2023 14:28,TXN1293,ACC1,17114.58,MerchantD,Purchase,Los Angeles
08-04-2023 14:29,TXN1674,ACC1,35649.85,MerchantF,Purchase,San Francisco
08-04-2023 14:30,TXN613,ACC13,37038.12,MerchantA,Transfer,New York
08-04-2023 14:31,TXN1332,ACC13,82516.6,MerchantI,Transfer,San Francisco
08-04-2023 14:32,TXN1983,ACC2,35945.51,MerchantJ,Withdrawal,San Francisco
08-04-2023 14:33,TXN581,ACC12,18013.34,MerchantE,Purchase,London
08-04-2023 14:34,TXN1432,ACC15,87845.11,MerchantI,Purchase,Tokyo
08-04-2023 14:35,TXN480,ACC6,23235.27,MerchantJ,Purchase,Tokyo
08-04-2023 14:36,TXN212,ACC1,90683.76,MerchantB,Transfer,Tokyo
08-04-2023 14:37,TXN1260,ACC15,85652.3,MerchantJ,Withdrawal,Tokyo
08-04-2023 14:38,TXN1271,ACC10,21519.6,MerchantH,Purchase,New York
08-04-2023 14:39,TXN1269,ACC4,65616.06,MerchantI,Transfer,Los Angeles
08-04-2023 14:40,TXN1514,ACC8,90308.91,MerchantA,Transfer,Tokyo
08-04-2023 14:41,TXN302,ACC14,21946.24,MerchantB,Withdrawal,New York
08-04-2023 14:42,TXN1929,ACC6,54653.61,MerchantB,Transfer,Tokyo
08-04-2023 14:43,TXN91,ACC11,54062.51,MerchantJ,Withdrawal,Los Angeles
08-04-2023 14:44,TXN1408,ACC3,14997.83,MerchantD,Purchase,New York
08-04-2023 14:45,TXN1465,ACC4,73784.35,MerchantI,Transfer,New York
08-04-2023 14:46,TXN1278,ACC3,92208.49,MerchantJ,Transfer,London
08-04-2023 14:47,TXN170,ACC15,59479.47,MerchantD,Withdrawal,Tokyo
08-04-2023 14:48,TXN1784,ACC8,5266.75,MerchantB,Transfer,Los Angeles
08-04-2023 14:49,TXN503,ACC13,84838.19,MerchantF,Purchase,Tokyo
08-04-2023 14:50,TXN625,ACC3,1669.71,MerchantG,Withdrawal,London
08-04-2023 14:51,TXN528,ACC13,1006.38,MerchantH,Withdrawal,Los Angeles
08-04-2023 14:52,TXN1473,ACC4,73218.81,MerchantB,Purchase,San Francisco
08-04-2023 14:53,TXN1259,ACC14,19046.45,MerchantH,Withdrawal,San Francisco
08-04-2023 14:54,TXN726,ACC1,40777.13,MerchantH,Purchase,Tokyo
08-04-2023 14:55,TXN1026,ACC6,63150.28,MerchantG,Purchase,Tokyo
08-04-2023 14:56,TXN930,ACC9,28211.84,MerchantE,Transfer,London
08-04-2023 14:57,TXN814,ACC15,87811.02,MerchantD,Withdrawal,San Francisco
08-04-2023 14:58,TXN1665,ACC13,184.21,MerchantC,Withdrawal,Tokyo
08-04-2023 14:59,TXN512,ACC10,57504.02,MerchantG,Withdrawal,San Francisco
08-04-2023 15:00,TXN1686,ACC4,1435.05,MerchantD,Purchase,New York
08-04-2023 15:01,TXN943,ACC14,72975.74,MerchantG,Purchase,Los Angeles
08-04-2023 15:02,TXN1795,ACC7,35774.6,MerchantA,Withdrawal,London
08-04-2023 15:03,TXN482,ACC10,76621.87,MerchantE,Withdrawal,Los Angeles
08-04-2023 15:04,TXN1419,ACC11,12459.71,MerchantD,Purchase,San Francisco
08-04-2023 15:05,TXN1217,ACC15,2720.73,MerchantA,Withdrawal,Tokyo
08-04-2023 15:06,TXN1396,ACC5,99986.9,MerchantI,Transfer,San Francisco
08-04-2023 15:07,TXN492,ACC7,62348.41,MerchantF,Purchase,Los Angeles
08-04-2023 15:08,TXN1155,ACC8,94177.65,MerchantJ,Transfer,Los Angeles
08-04-2023 15:09,TXN1124,ACC12,48452.84,MerchantI,Transfer,New York
08-04-2023 15:10,TXN902,ACC2,39266.82,MerchantF,Purchase,Tokyo
08-04-2023 15:11,TXN1631,ACC5,47397.18,MerchantF,Purchase,Tokyo
08-04-2023 15:12,TXN1212,ACC7,82960.12,MerchantA,Withdrawal,Tokyo
08-04-2023 15:13,TXN352,ACC3,66149.76,MerchantD,Transfer,Tokyo
08-04-2023 15:14,TXN715,ACC7,24234.62,MerchantE,Purchase,New York
08-04-2023 15:15,TXN161,ACC1,9481.69,MerchantC,Withdrawal,Tokyo
08-04-2023 15:16,TXN1081,ACC13,69914.27,MerchantH,Purchase,New York
08-04-2023 15:17,TXN629,ACC11,81822.98,MerchantF,Withdrawal,London
08-04-2023 15:18,TXN703,ACC10,56741.78,MerchantC,Withdrawal,San Francisco
08-04-2023 15:19,TXN1845,ACC15,75444.05,MerchantA,Purchase,London
08-04-2023 15:20,TXN260,ACC9,37922.5,MerchantC,Purchase,Los Angeles
08-04-2023 15:21,TXN500,ACC15,89415.35,MerchantA,Purchase,Los Angeles
08-04-2023 15:22,TXN1167,ACC13,40141.07,MerchantC,Purchase,New York
08-04-2023 15:23,TXN1918,ACC10,97135.15,MerchantE,Purchase,New York
08-04-2023 15:24,TXN30,ACC2,10054.62,MerchantC,Withdrawal,Los Angeles
08-04-2023 15:25,TXN693,ACC10,90921.57,MerchantJ,Transfer,Tokyo
08-04-2023 15:26,TXN149,ACC7,43096.37,MerchantD,Withdrawal,London
08-04-2023 15:27,TXN1607,ACC14,99262.51,MerchantI,Withdrawal,San Francisco
08-04-2023 15:28,TXN675,ACC2,93019.13,MerchantB,Transfer,Tokyo
08-04-2023 15:29,TXN1867,ACC6,37897.48,MerchantH,Purchase,Tokyo
08-04-2023 15:30,TXN750,ACC5,48360.52,MerchantG,Transfer,London
08-04-2023 15:31,TXN474,ACC14,36390.1,MerchantA,Purchase,Los Angeles
08-04-2023 15:32,TXN146,ACC3,60696.55,MerchantF,Transfer,New York
08-04-2023 15:33,TXN430,ACC11,20781.22,MerchantA,Purchase,San Francisco
08-04-2023 15:34,TXN35,ACC3,77123.98,MerchantD,Purchase,Los Angeles
08-04-2023 15:35,TXN587,ACC2,90695.86,MerchantB,Withdrawal,London
08-04-2023 15:36,TXN469,ACC7,46333.58,MerchantH,Withdrawal,Los Angeles
08-04-2023 15:37,TXN1300,ACC3,90074.43,MerchantH,Transfer,Tokyo
08-04-2023 15:38,TXN1168,ACC7,88131.16,MerchantI,Withdrawal,San Francisco
08-04-2023 15:39,TXN1509,ACC2,8943.93,MerchantG,Transfer,London
08-04-2023 15:40,TXN1381,ACC6,19894.7,MerchantB,Transfer,New York
08-04-2023 15:41,TXN1202,ACC5,11914.81,MerchantF,Withdrawal,New York
08-04-2023 15:42,TXN308,ACC10,49156.25,MerchantE,Transfer,Tokyo
08-04-2023 15:43,TXN769,ACC10,36558.22,MerchantH,Transfer,London
08-04-2023 15:44,TXN797,ACC9,37835.39,MerchantE,Transfer,San Francisco
08-04-2023 15:45,TXN181,ACC3,39332.77,MerchantD,Purchase,San Francisco
08-04-2023 15:46,TXN627,ACC2,40555.54,MerchantD,Purchase,Tokyo
08-04-2023 15:47,TXN834,ACC12,76529.99,MerchantJ,Transfer,London
08-04-2023 15:48,TXN728,ACC6,60359.37,MerchantB,Withdrawal,New York
08-04-2023 15:49,TXN1957,ACC4,28282.84,MerchantJ,Transfer,New York
08-04-2023 15:50,TXN1453,ACC11,13343.96,MerchantJ,Purchase,Los Angeles
08-04-2023 15:51,TXN1347,ACC7,80370.24,MerchantH,Transfer,New York
08-04-2023 15:52,TXN1602,ACC4,30941.39,MerchantG,Withdrawal,Tokyo
08-04-2023 15:53,TXN445,ACC13,67964.49,MerchantH,Transfer,San Francisco
08-04-2023 15:54,TXN1645,ACC5,64371.46,MerchantA,Purchase,Los Angeles
08-04-2023 15:55,TXN1782,ACC7,29674.75,MerchantG,Transfer,San Francisco
08-04-2023 15:56,TXN197,ACC2,20493.39,MerchantJ,Transfer,Tokyo
08-04-2023 15:57,TXN1465,ACC2,23448.95,MerchantE,Purchase,Tokyo
08-04-2023 15:58,TXN1691,ACC3,8304.17,MerchantF,Transfer,London
08-04-2023 15:59,TXN1285,ACC9,6781.66,MerchantA,Purchase,Tokyo
08-04-2023 16:00,TXN1846,ACC5,12462.72,MerchantD,Withdrawal,San Francisco
08-04-2023 16:01,TXN31,ACC2,79885.83,MerchantC,Withdrawal,New York
08-04-2023 16:02,TXN288,ACC13,87881.8,MerchantD,Withdrawal,San Francisco
08-04-2023 16:03,TXN458,ACC13,67079.57,MerchantG,Transfer,London
08-04-2023 16:04,TXN838,ACC6,25877.56,MerchantD,Transfer,London
08-04-2023 16:05,TXN856,ACC6,26164.02,MerchantF,Purchase,Los Angeles
08-04-2023 16:06,TXN1551,ACC11,48065.54,MerchantE,Transfer,San Francisco
08-04-2023 16:07,TXN763,ACC10,74371.86,MerchantG,Withdrawal,Los Angeles
08-04-2023 16:08,TXN362,ACC7,62609.49,MerchantI,Transfer,Tokyo
08-04-2023 16:09,TXN79,ACC7,19520.27,MerchantH,Transfer,San Francisco
08-04-2023 16:10,TXN24,ACC6,16679.61,MerchantJ,Transfer,Los Angeles
08-04-2023 16:11,TXN878,ACC4,67275.44,MerchantB,Purchase,Tokyo
08-04-2023 16:12,TXN1087,ACC14,57516.62,MerchantB,Withdrawal,New York
08-04-2023 16:13,TXN207,ACC11,59643.31,MerchantF,Transfer,Tokyo
08-04-2023 16:14,TXN1904,ACC13,81327.97,MerchantJ,Transfer,London
08-04-2023 16:15,TXN825,ACC5,79381.66,MerchantH,Transfer,New York
08-04-2023 16:16,TXN82,ACC11,65907.19,MerchantJ,Purchase,New York
08-04-2023 16:17,TXN1263,ACC4,56025.29,MerchantD,Purchase,Los Angeles
08-04-2023 16:18,TXN1720,ACC2,91815.15,MerchantF,Purchase,San Francisco
08-04-2023 16:19,TXN210,ACC1,15359.94,MerchantA,Withdrawal,Tokyo
08-04-2023 16:20,TXN421,ACC4,90277.27,MerchantF,Transfer,San Francisco
08-04-2023 16:21,TXN1090,ACC11,73457.82,MerchantC,Withdrawal,London
08-04-2023 16:22,TXN1443,ACC5,90168.2,MerchantF,Purchase,Tokyo
08-04-2023 16:23,TXN856,ACC11,37035.38,MerchantE,Transfer,Tokyo
08-04-2023 16:24,TXN547,ACC10,98865.27,MerchantI,Transfer,New York
08-04-2023 16:25,TXN838,ACC13,47006.63,MerchantG,Withdrawal,Los Angeles
08-04-2023 16:26,TXN1030,ACC6,56706.84,MerchantI,Withdrawal,London
08-04-2023 16:27,TXN1787,ACC8,9892.79,MerchantG,Transfer,San Francisco
08-04-2023 16:28,TXN567,ACC8,2727.49,MerchantC,Withdrawal,New York
08-04-2023 16:29,TXN351,ACC9,14553.91,MerchantF,Withdrawal,San Francisco
08-04-2023 16:30,TXN790,ACC3,8335.31,MerchantI,Purchase,New York
08-04-2023 16:31,TXN197,ACC3,86506.19,MerchantI,Withdrawal,Los Angeles
08-04-2023 16:32,TXN90,ACC3,13191,MerchantE,Transfer,New York
08-04-2023 16:33,TXN640,ACC8,66280,MerchantJ,Withdrawal,San Francisco
08-04-2023 16:34,TXN634,ACC13,45988.75,MerchantF,Transfer,New York
08-04-2023 16:35,TXN666,ACC7,30868.37,MerchantJ,Transfer,San Francisco
08-04-2023 16:36,TXN103,ACC5,2230.48,MerchantG,Purchase,Tokyo
08-04-2023 16:37,TXN106,ACC4,83393.58,MerchantA,Withdrawal,San Francisco
08-04-2023 16:38,TXN1661,ACC14,98007.79,MerchantD,Withdrawal,San Francisco
08-04-2023 16:39,TXN896,ACC10,82867.33,MerchantF,Withdrawal,Tokyo
08-04-2023 16:40,TXN1257,ACC13,62158.4,MerchantD,Transfer,London
08-04-2023 16:41,TXN210,ACC4,74153.81,MerchantD,Withdrawal,San Francisco
08-04-2023 16:42,TXN196,ACC7,18260.23,MerchantG,Withdrawal,London
08-04-2023 16:43,TXN1091,ACC2,51359.53,MerchantH,Withdrawal,London
08-04-2023 16:44,TXN893,ACC15,98421.92,MerchantD,Transfer,New York
08-04-2023 16:45,TXN1499,ACC10,88377.72,MerchantC,Withdrawal,London
08-04-2023 16:46,TXN1047,ACC6,5082.1,MerchantH,Purchase,Los Angeles
08-04-2023 16:47,TXN757,ACC6,81799.83,MerchantE,Transfer,Los Angeles
08-04-2023 16:48,TXN1285,ACC2,48995.08,MerchantC,Purchase,Tokyo
08-04-2023 16:49,TXN332,ACC12,44389.85,MerchantB,Withdrawal,Los Angeles
08-04-2023 16:50,TXN47,ACC8,96701.12,MerchantH,Purchase,London
08-04-2023 16:51,TXN585,ACC14,72632.63,MerchantD,Withdrawal,San Francisco
08-04-2023 16:52,TXN208,ACC5,88312.14,MerchantD,Withdrawal,Tokyo
08-04-2023 16:53,TXN384,ACC13,6921.21,MerchantC,Transfer,Tokyo
08-04-2023 16:54,TXN1271,ACC9,50272,MerchantD,Withdrawal,New York
08-04-2023 16:55,TXN856,ACC5,42158.48,MerchantH,Transfer,San Francisco
08-04-2023 16:56,TXN1763,ACC6,57297.7,MerchantG,Transfer,London
08-04-2023 16:57,TXN1271,ACC9,78810.03,MerchantD,Transfer,London
08-04-2023 16:58,TXN1893,ACC12,37116.7,MerchantF,Purchase,Tokyo
08-04-2023 16:59,TXN924,ACC6,51082.43,MerchantB,Purchase,New York
08-04-2023 17:00,TXN1019,ACC10,70112.46,MerchantD,Withdrawal,New York
08-04-2023 17:01,TXN1316,ACC12,91330.81,MerchantI,Transfer,San Francisco
08-04-2023 17:02,TXN129,ACC8,24943.68,MerchantH,Purchase,Los Angeles
08-04-2023 17:03,TXN792,ACC14,49797.52,MerchantG,Withdrawal,London
08-04-2023 17:04,TXN618,ACC8,54397.94,MerchantA,Transfer,Tokyo
08-04-2023 17:05,TXN924,ACC2,10770.85,MerchantF,Purchase,London
08-04-2023 17:06,TXN189,ACC14,95955.45,MerchantG,Withdrawal,New York
08-04-2023 17:07,TXN219,ACC15,65622.79,MerchantH,Purchase,San Francisco
08-04-2023 17:08,TXN25,ACC13,8706.09,MerchantF,Purchase,San Francisco
08-04-2023 17:09,TXN1867,ACC11,52331.64,MerchantB,Purchase,Tokyo
08-04-2023 17:10,TXN1196,ACC6,97811.07,MerchantD,Transfer,Tokyo
08-04-2023 17:11,TXN370,ACC12,69593.13,MerchantG,Transfer,New York
08-04-2023 17:12,TXN498,ACC5,67018,MerchantA,Withdrawal,New York
08-04-2023 17:13,TXN1489,ACC7,37478.15,MerchantJ,Withdrawal,New York
08-04-2023 17:14,TXN1519,ACC14,87844.99,MerchantC,Transfer,London
08-04-2023 17:15,TXN295,ACC11,56987.62,MerchantF,Withdrawal,San Francisco
08-04-2023 17:16,TXN864,ACC12,18145.68,MerchantA,Transfer,San Francisco
08-04-2023 17:17,TXN1676,ACC9,66201.87,MerchantC,Withdrawal,San Francisco
08-04-2023 17:18,TXN850,ACC8,91595.93,MerchantJ,Purchase,New York
08-04-2023 17:19,TXN962,ACC4,22285.33,MerchantG,Withdrawal,New York
08-04-2023 17:20,TXN1365,ACC5,27316.51,MerchantE,Transfer,San Francisco
08-04-2023 17:21,TXN120,ACC6,4699.95,MerchantE,Purchase,Los Angeles
08-04-2023 17:22,TXN1423,ACC12,97235.6,MerchantF,Purchase,New York
08-04-2023 17:23,TXN1186,ACC6,58733.87,MerchantB,Transfer,Tokyo
08-04-2023 17:24,TXN604,ACC4,53917.47,MerchantH,Purchase,San Francisco
08-04-2023 17:25,TXN1169,ACC1,8968.52,MerchantG,Transfer,San Francisco
08-04-2023 17:26,TXN427,ACC4,32515.19,MerchantJ,Withdrawal,London
08-04-2023 17:27,TXN1065,ACC5,46286.17,MerchantD,Purchase,London
08-04-2023 17:28,TXN1454,ACC4,96951.02,MerchantA,Purchase,San Francisco
08-04-2023 17:29,TXN997,ACC4,94185.75,MerchantD,Purchase,London
08-04-2023 17:30,TXN1028,ACC9,87674.13,MerchantD,Transfer,London
08-04-2023 17:31,TXN1836,ACC5,64898.3,MerchantJ,Transfer,New York
08-04-2023 17:32,TXN1011,ACC11,89526.43,MerchantC,Purchase,New York
08-04-2023 17:33,TXN507,ACC14,37441.14,MerchantJ,Purchase,San Francisco
08-04-2023 17:34,TXN1693,ACC2,23011.75,MerchantB,Purchase,Los Angeles
08-04-2023 17:35,TXN1531,ACC12,50364.95,MerchantJ,Transfer,Los Angeles
08-04-2023 17:36,TXN1735,ACC2,60356.37,MerchantF,Transfer,Los Angeles
08-04-2023 17:37,TXN475,ACC5,81342.11,MerchantE,Transfer,London
